Member of Parliament,Political Affiliation,Member Voted,Paired
Mr. Michael Coteau (Don Valley East),Liberal,Nay,
Ms. Julie Dabrusin (Toronto—Danforth),Liberal,Nay,
Mr. Marc Dalton (Pitt Meadows—Maple Ridge),Conservative,Yea,
Ms. Pam Damoff (Oakville North—Burlington),Liberal,Nay,
Ms. Raquel Dancho (Kildonan—St. Paul),Conservative,Yea,
Mr. Scot Davidson (York—Simcoe),Conservative,Yea,
Mr. Don Davies (Vancouver Kingsway),NDP,Nay,
Mrs. Claude DeBellefeuille (Salaberry—Suroît),Bloc Québécois,Nay,
Mr. Gérard Deltell (Louis-Saint-Laurent),Conservative,Yea,
Mrs. Caroline Desbiens (Beauport—Côte-de-Beaupré—Île d'Orléans—Charlevoix),Bloc Québécois,Nay,
Mr. Luc Desilets (Rivière-des-Mille-Îles),Bloc Québécois,Nay,
Mr. Blake Desjarlais (Edmonton Griesbach),NDP,Nay,
Mr. Sukh Dhaliwal (Surrey—Newton),Liberal,Nay,
Ms. Anju Dhillon (Dorval—Lachine—LaSalle),Liberal,Nay,
Ms. Lena Metlege Diab (Halifax West),Liberal,Nay,
Mr. Todd Doherty (Cariboo—Prince George),Conservative,Yea,
Mr. Han Dong (Don Valley North),Independent,Nay,
Mr. Terry Dowdall (Simcoe—Grey),Conservative,Yea,
Mr. Earl Dreeshen (Red Deer—Mountain View),Conservative,Yea,
Mr. Francis Drouin (Glengarry—Prescott—Russell),Liberal,Nay,
Mr. Emmanuel Dubourg (Bourassa),Liberal,Nay,
Mr. Jean-Yves Duclos (Québec),Liberal,Nay,
Mr. Terry Duguid (Winnipeg South),Liberal,Nay,
Mr. Eric Duncan (Stormont—Dundas—South Glengarry),Conservative,Yea,
Ms. Julie Dzerowicz (Davenport),Liberal,Nay,
Mr. Ali Ehsassi (Willowdale),Liberal,Nay,
Mr. Fayçal El-Khoury (Laval—Les Îles),Liberal,Nay,
Mr. Stephen Ellis (Cumberland—Colchester),Conservative,Yea,
Mr. Dave Epp (Chatham-Kent—Leamington),Conservative,Yea,
Mr. Nathaniel Erskine-Smith (Beaches—East York),Liberal,Nay,
Mrs. Rosemarie Falk (Battlefords—Lloydminster),Conservative,Yea,
Mr. Ted Falk (Provencher),Conservative,Yea,
Mr. Ed Fast (Abbotsford),Conservative,Yea,
Mr. Greg Fergus (Hull—Aylmer),Liberal,Nay,
Ms. Michelle Ferreri (Peterborough—Kawartha),Conservative,Yea,
Mr. Andy Fillmore (Halifax),Liberal,Nay,
Ms. Kerry-Lynne Findlay (South Surrey—White Rock),Conservative,Yea,
Mr. Darren Fisher (Dartmouth—Cole Harbour),Liberal,Nay,
Mr. Peter Fonseca (Mississauga East—Cooksville),Liberal,Nay,
Mrs. Mona Fortier (Ottawa—Vanier),Liberal,Nay,
Mr. Rhéal Éloi Fortin (Rivière-du-Nord),Bloc Québécois,Nay,
Mr. Peter Fragiskatos (London North Centre),Liberal,Nay,
Mr. Sean Fraser (Central Nova),Liberal,Nay,
Ms. Chrystia Freeland (University—Rosedale),Liberal,Nay,
Ms. Hedy Fry (Vancouver Centre),Liberal,Nay,
Mr. Iqwinder Gaheer (Mississauga—Malton),Liberal,Nay,
Mrs. Cheryl Gallant (Renfrew—Nipissing—Pembroke),Conservative,Yea,
Mr. Jean-Denis Garon (Mirabel),Bloc Québécois,Nay,
Mr. Randall Garrison (Esquimalt—Saanich—Sooke),NDP,Nay,
Ms. Marie-Hélène Gaudreau (Laurentides—Labelle),Bloc Québécois,Nay,
Ms. Leah Gazan (Winnipeg Centre),NDP,Nay,
Mr. Bernard Généreux (Montmagny—L'Islet—Kamouraska—Rivière-du-Loup),Conservative,Yea,
Mr. Garnett Genuis (Sherwood Park—Fort Saskatchewan),Conservative,Yea,
Mr. Mark Gerretsen (Kingston and the Islands),Liberal,Nay,
Mrs. Marilène Gill (Manicouagan),Bloc Québécois,Nay,
Ms. Marilyn Gladu (Sarnia—Lambton),Conservative,Yea,
Mr. Joël Godin (Portneuf—Jacques-Cartier),Conservative,Yea,
Mrs. Laila Goodridge (Fort McMurray—Cold Lake),Conservative,Yea,
Ms. Karina Gould (Burlington),Liberal,Nay,
Mr. Jacques Gourde (Lévis—Lotbinière),Conservative,Yea,
Mrs. Tracy Gray (Kelowna—Lake Country),Conservative,Yea,
Mr. Matthew Green (Hamilton Centre),NDP,Nay,
Mr. Steven Guilbeault (Laurier—Sainte-Marie),Liberal,Nay,
Ms. Patty Hajdu (Thunder Bay—Superior North),Liberal,Nay,
Mr. Jasraj Singh Hallan (Calgary Forest Lawn),Conservative,Yea,
Mr. Brendan Hanley (Yukon),Liberal,Nay,
Mr. Ken Hardie (Fleetwood—Port Kells),Liberal,Nay,
Ms. Lisa Hepfner (Hamilton Mountain),Liberal,Nay,
Mr. Randy Hoback (Prince Albert),Conservative,Yea,
Mr. Mark Holland (Ajax),Liberal,Nay,
Mr. Anthony Housefather (Mount Royal),Liberal,Nay,
Mrs. Carol Hughes (Algoma—Manitoulin—Kapuskasing),NDP,Nay,
Mr. Ahmed Hussen (York South—Weston),Liberal,Nay,
Ms. Gudie Hutchings (Long Range Mountains),Liberal,Nay,
Mr. Angelo Iacono (Alfred-Pellan),Liberal,Nay,
Ms. Lori Idlout (Nunavut),NDP,Nay,
Ms. Marci Ien (Toronto Centre),Liberal,Nay,
Ms. Helena Jaczek (Markham—Stouffville),Liberal,Nay,
Mr. Matt Jeneroux (Edmonton Riverbend),Conservative,Yea,
Mr. Gord Johns (Courtenay—Alberni),NDP,Nay,
Ms. Mélanie Joly (Ahuntsic-Cartierville),Liberal,Nay,
Mr. Majid Jowhari (Richmond Hill),Liberal,Nay,
Mr. Peter Julian (New Westminster—Burnaby),NDP,Nay,
Ms. Arielle Kayabaga (London West),Liberal,Nay,
Mr. Mike Kelloway (Cape Breton—Canso),Liberal,Nay,
Mr. Pat Kelly (Calgary Rocky Ridge),Conservative,Yea,
Ms. Iqra Khalid (Mississauga—Erin Mills),Liberal,Nay,
Ms. Kamal Khera (Brampton West),Liberal,Nay,
Mr. Robert Kitchen (Souris—Moose Mountain),Conservative,Yea,
Mr. Tom Kmiec (Calgary Shepard),Conservative,Yea,
Ms. Annie Koutrakis (Vimy),Liberal,Nay,
Mr. Michael Kram (Regina—Wascana),Conservative,Yea,
Mrs. Shelby Kramp-Neuman (Hastings—Lennox and Addington),Conservative,Yea,
Mr. Damien Kurek (Battle River—Crowfoot),Conservative,Yea,
Mrs. Stephanie Kusie (Calgary Midnapore),Conservative,Yea,
Mr. Irek Kusmierczyk (Windsor—Tecumseh),Liberal,Nay,
Ms. Jenny Kwan (Vancouver East),NDP,Nay,
Mrs. Marie-France Lalonde (Orléans),Liberal,Nay,
Ms. Emmanuella Lambropoulos (Saint-Laurent),Liberal,Nay,
Mr. David Lametti (LaSalle—Émard—Verdun),Liberal,Nay,
Mr. Kevin Lamoureux (Winnipeg North),Liberal,Nay,
Ms. Melissa Lantsman (Thornhill),Conservative,Yea,
Ms. Viviane Lapointe (Sudbury),Liberal,Nay,
Ms. Andréanne Larouche (Shefford),Bloc Québécois,Nay,
Ms. Patricia Lattanzio (Saint-Léonard—Saint-Michel),Liberal,Nay,
Mr. Stéphane Lauzon (Argenteuil—La Petite-Nation),Liberal,Nay,
Mr. Philip Lawrence (Northumberland—Peterborough South),Conservative,Yea,
Mr. Dominic LeBlanc (Beauséjour),Liberal,Nay,
Mrs. Diane Lebouthillier (Gaspésie—Les Îles-de-la-Madeleine),Liberal,Nay,
Mr. Richard Lehoux (Beauce),Conservative,Yea,
Mr. Sébastien Lemire (Abitibi—Témiscamingue),Bloc Québécois,Nay,
Ms. Leslyn Lewis (Haldimand—Norfolk),Conservative,Yea,
Mr. Chris Lewis (Essex),Conservative,Yea,
Mr. Ron Liepert (Calgary Signal Hill),Conservative,Yea,
Mr. Joël Lightbound (Louis-Hébert),Liberal,Nay,
Mr. Dane Lloyd (Sturgeon River—Parkland),Conservative,Yea,
Mr. Ben Lobb (Huron—Bruce),Conservative,Yea,
Mr. Wayne Long (Saint John—Rothesay),Liberal,Nay,
Mr. Lloyd Longfield (Guelph),Liberal,Nay,
Mr. Tim Louis (Kitchener—Conestoga),Liberal,Nay,
Mr. Lawrence MacAulay (Cardigan),Liberal,Nay,
Mr. Heath MacDonald (Malpeque),Liberal,Nay,
Mr. Alistair MacGregor (Cowichan—Malahat—Langford),NDP,Nay,
Mr. Steven MacKinnon (Gatineau),Liberal,Nay,
Mr. Larry Maguire (Brandon—Souris),Conservative,Yea,
Mr. James Maloney (Etobicoke—Lakeshore),Liberal,Nay,
Mr. Richard Martel (Chicoutimi—Le Fjord),Conservative,Yea,
Ms. Soraya Martinez Ferrada (Hochelaga),Liberal,Nay,
Mr. Brian Masse (Windsor West),NDP,Nay,
Ms. Lindsay Mathyssen (London—Fanshawe),NDP,Nay,
Ms. Elizabeth May (Saanich—Gulf Islands),Green Party,Nay,
Mr. Bryan May (Cambridge),Liberal,Nay,
Mr. Dan Mazier (Dauphin—Swan River—Neepawa),Conservative,Yea,
Mr. Kelly McCauley (Edmonton West),Conservative,Yea,
Mr. Ken McDonald (Avalon),Liberal,Nay,
Mr. David McGuinty (Ottawa South),Liberal,Nay,
Mr. John McKay (Scarborough—Guildwood),Liberal,Nay,
Mr. Ron McKinnon (Coquitlam—Port Coquitlam),Liberal,Nay,
Mr. Greg McLean (Calgary Centre),Conservative,Yea,
Mr. Michael McLeod (Northwest Territories),Liberal,Nay,
Ms. Heather McPherson (Edmonton Strathcona),NDP,Nay,
Mr. Eric Melillo (Kenora),Conservative,Yea,
Mrs. Alexandra Mendès (Brossard—Saint-Lambert),Liberal,Nay,
Mr. Marco Mendicino (Eglinton—Lawrence),Liberal,Nay,
Mr. Wilson Miao (Richmond Centre),Liberal,Nay,
Ms. Kristina Michaud (Avignon—La Mitis—Matane—Matapédia),Bloc Québécois,Nay,
Mr. Marc Miller (Ville-Marie—Le Sud-Ouest—Île-des-Soeurs),Liberal,Nay,
Mr. Rob Moore (Fundy Royal),Conservative,Yea,
Mr. Marty Morantz (Charleswood—St. James—Assiniboia—Headingley),Conservative,Yea,
Mr. Mike Morrice (Kitchener Centre),Green Party,Nay,
Mr. Rob Morrison (Kootenay—Columbia),Conservative,Yea,
Mr. Robert Morrissey (Egmont),Liberal,Nay,
Mr. Glen Motz (Medicine Hat—Cardston—Warner),Conservative,Yea,
Ms. Joyce Murray (Vancouver Quadra),Liberal,Nay,
Mr. Dan Muys (Flamborough—Glanbrook),Conservative,Yea,
Mr. Yasir Naqvi (Ottawa Centre),Liberal,Nay,
Mr. John Nater (Perth—Wellington),Conservative,Yea,
Mr. Taleeb Noormohamed (Vancouver Granville),Liberal,Nay,
Ms. Christine Normandin (Saint-Jean),Bloc Québécois,Nay,
Ms. Jennifer O'Connell (Pickering—Uxbridge),Liberal,Nay,
Mr. Seamus O'Regan (St. John's South—Mount Pearl),Liberal,Nay,
Mr. Erin O'Toole (Durham),Conservative,Yea,
Mr. Jeremy Patzer (Cypress Hills—Grasslands),Conservative,Yea,
Mr. Pierre Paul-Hus (Charlesbourg—Haute-Saint-Charles),Conservative,Yea,
Ms. Monique Pauzé (Repentigny),Bloc Québécois,Nay,
Mr. Rick Perkins (South Shore—St. Margarets),Conservative,Yea,
Mr. Yves Perron (Berthier—Maskinongé),Bloc Québécois,Nay,
Ms. Ginette Petitpas Taylor (Moncton—Riverview—Dieppe),Liberal,Nay,
Mr. Louis Plamondon (Bécancour—Nicolet—Saurel),Bloc Québécois,Nay,
Mr. Pierre Poilievre (Carleton),Conservative,Yea,
Mr. Marcus Powlowski (Thunder Bay—Rainy River),Liberal,Nay,
Ms. Carla Qualtrough (Delta),Liberal,Nay,
Mr. Alain Rayes (Richmond—Arthabaska),Independent,Nay,
Mr. Brad Redekopp (Saskatoon West),Conservative,Yea,
Mr. Scott Reid (Lanark—Frontenac—Kingston),Conservative,Yea,
Ms. Michelle Rempel Garner (Calgary Nose Hill),Conservative,Yea,
Mr. Blake Richards (Banff—Airdrie),Conservative,Yea,
Mrs. Anna Roberts (King—Vaughan),Conservative,Yea,
Mr. Yves Robillard (Marc-Aurèle-Fortin),Liberal,Nay,
Mr. Churence Rogers (Bonavista—Burin—Trinity),Liberal,Nay,
Mrs. Sherry Romanado (Longueuil—Charles-LeMoyne),Liberal,Nay,
Ms. Lianne Rood (Lambton—Kent—Middlesex),Conservative,Yea,
Mr. Alex Ruff (Bruce—Grey—Owen Sound),Conservative,Yea,
Ms. Ruby Sahota (Brampton North),Liberal,Nay,
Mr. Harjit S. Sajjan (Vancouver South),Liberal,Nay,
Ms. Ya'ara Saks (York Centre),Liberal,Nay,
Mr. Darrell Samson (Sackville—Preston—Chezzetcook),Liberal,Nay,
Mr. Randeep Sarai (Surrey Centre),Liberal,Nay,
Mr. Simon-Pierre Savard-Tremblay (Saint-Hyacinthe—Bagot),Bloc Québécois,Nay,
Mr. Francis Scarpaleggia (Lac-Saint-Louis),Liberal,Nay,
Mr. Andrew Scheer (Regina—Qu'Appelle),Conservative,Yea,
Mr. Peter Schiefke (Vaudreuil—Soulanges),Liberal,Nay,
Mr. Jamie Schmale (Haliburton—Kawartha Lakes—Brock),Conservative,Yea,
Mr. Kyle Seeback (Dufferin—Caledon),Conservative,Yea,
Mr. Marc Serré (Nickel Belt),Liberal,Nay,
Ms. Judy A. Sgro (Humber River—Black Creek),Liberal,Nay,
Mrs. Brenda Shanahan (Châteauguay—Lacolle),Liberal,Nay,
Mr. Terry Sheehan (Sault Ste. Marie),Liberal,Nay,
Mr. Martin Shields (Bow River),Conservative,Yea,
Mr. Doug Shipley (Barrie—Springwater—Oro-Medonte),Conservative,Yea,
Ms. Sonia Sidhu (Brampton South),Liberal,Nay,
Mr. Maninder Sidhu (Brampton East),Liberal,Nay,
Mr. Mario Simard (Jonquière),Bloc Québécois,Nay,
Ms. Nathalie Sinclair-Desgagné (Terrebonne),Bloc Québécois,Nay,
Mr. Jagmeet Singh (Burnaby South),NDP,Nay,
Mr. Clifford Small (Coast of Bays—Central—Notre Dame),Conservative,Yea,
Mr. Francesco Sorbara (Vaughan—Woodbridge),Liberal,,Paired
Mr. Gerald Soroka (Yellowhead),Conservative,Yea,
Mr. Charles Sousa (Mississauga—Lakeshore),Liberal,Nay,
Mr. Warren Steinley (Regina—Lewvan),Conservative,Yea,
Mr. Gabriel Ste-Marie (Joliette),Bloc Québécois,Nay,
Mr. Jake Stewart (Miramichi—Grand Lake),Conservative,Yea,
Mrs. Pascale St-Onge (Brome—Missisquoi),Liberal,Nay,
Mr. Mark Strahl (Chilliwack—Hope),Conservative,Yea,
Mrs. Shannon Stubbs (Lakeland),Conservative,Yea,
Ms. Jenna Sudds (Kanata—Carleton),Liberal,Nay,
Ms. Filomena Tassi (Hamilton West—Ancaster—Dundas),Liberal,Nay,
Ms. Leah Taylor Roy (Aurora—Oak Ridges—Richmond Hill),Liberal,Nay,
Mr. Luc Thériault (Montcalm),Bloc Québécois,Nay,
Mr. Alain Therrien (La Prairie),Bloc Québécois,Nay,
Mrs. Rachael Thomas (Lethbridge),Conservative,Yea,
Ms. Joanne Thompson (St. John's East),Liberal,Nay,
Mr. Corey Tochor (Saskatoon—University),Conservative,Yea,
Mr. Fraser Tolmie (Moose Jaw—Lake Centre—Lanigan),Conservative,Yea,
Mr. Justin Trudeau (Papineau),Liberal,Nay,
Mr. Denis Trudel (Longueuil—Saint-Hubert),Bloc Québécois,Nay,
Mr. Ryan Turnbull (Whitby),Liberal,Nay,
Mr. Tim Uppal (Edmonton Mill Woods),Conservative,Yea,
Mrs. Rechie Valdez (Mississauga—Streetsville),Liberal,Nay,
Mr. Tony Van Bynen (Newmarket—Aurora),Liberal,Nay,
Mr. Adam van Koeverden (Milton),Liberal,Nay,
Mr. Tako Van Popta (Langley—Aldergrove),Conservative,Yea,
Mr. Dan Vandal (Saint Boniface—Saint Vital),Liberal,Nay,
Ms. Anita Vandenbeld (Ottawa West—Nepean),Liberal,Nay,
Mrs. Karen Vecchio (Elgin—Middlesex—London),Conservative,Yea,
Mr. Gary Vidal (Desnethé—Missinippi—Churchill River),Conservative,Yea,
Mrs. Dominique Vien (Bellechasse—Les Etchemins—Lévis),Conservative,Yea,
Mrs. Julie Vignola (Beauport—Limoilou),Bloc Québécois,Nay,
Mr. René Villemure (Trois-Rivières),Bloc Québécois,Nay,
Mr. Arif Virani (Parkdale—High Park),Liberal,Nay,
Mr. Brad Vis (Mission—Matsqui—Fraser Canyon),Conservative,Yea,
Mr. Kevin Vuong (Spadina—Fort York),Independent,Yea,
Mrs. Cathay Wagantall (Yorkton—Melville),Conservative,Yea,
Mr. Chris Warkentin (Grande Prairie—Mackenzie),Conservative,Yea,
Mr. Kevin Waugh (Saskatoon—Grasswood),Conservative,Yea,
Mr. Len Webber (Calgary Confederation),Conservative,Yea,
Mr. Patrick Weiler (West Vancouver—Sunshine Coast—Sea to Sky Country),Liberal,Nay,
Mr. Jonathan Wilkinson (North Vancouver),Liberal,Nay,
Mr. Ryan Williams (Bay of Quinte),Conservative,Yea,
Mr. John Williamson (New Brunswick Southwest),Conservative,Yea,
Ms. Jean Yip (Scarborough—Agincourt),Liberal,Nay,
Mrs. Salma Zahid (Scarborough Centre),Liberal,Nay,
Ms. Bonita Zarrillo (Port Moody—Coquitlam),NDP,Nay,
Mr. Bob Zimmer (Prince George—Peace River—Northern Rockies),Conservative,Yea,
Mr. Sameer Zuberi (Pierrefonds—Dollard),Liberal,Nay,
